Year,Week,Team,Score,Opponent,Opponent_score,Score_margin,Outcome,Type,Top_scoring_week,Lowest_scoring_week
2022,4.0,Zachary,142.7,Luca,171.4,-28.700000000000017,Loss,Regular,0,0
2022,4.0,Dylan,129.1,Alexander,117.3,11.799999999999997,Win,Regular,0,0
2022,4.0,Hayden,121.1,Gavin,92.6,28.5,Win,Regular,0,0
2022,4.0,Alexander,117.3,Dylan,129.1,-11.799999999999997,Loss,Regular,0,0
2022,4.0,Matt,111.1,Evan,90.6,20.5,Win,Regular,0,0
2022,4.0,Gavin,92.6,Hayden,121.1,-28.5,Loss,Regular,0,0
2022,4.0,Evan,90.6,Matt,111.1,-20.5,Loss,Regular,0,1
2022,5.0,Cody,196.8,Gavin,147.6,49.20000000000002,Win,Regular,1,0
2022,5.0,Gavin,147.6,Cody,196.8,-49.20000000000002,Loss,Regular,0,0
2022,5.0,Dylan,140.55,Matt,88.9,51.650000000000006,Win,Regular,0,0
2022,5.0,Luca,139.2,Evan,108.05,31.14999999999999,Win,Regular,0,0
2022,5.0,Zachary,131.4,Nate,119.1,12.300000000000011,Win,Regular,0,0
2022,5.0,Nate,119.1,Zachary,131.4,-12.300000000000011,Loss,Regular,0,0
2022,5.0,Hayden,108.5,Alexander,105.3,3.200000000000003,Win,Regular,0,0
2022,5.0,Evan,108.05,Luca,139.2,-31.14999999999999,Loss,Regular,0,0
2022,5.0,Alexander,105.3,Hayden,108.5,-3.200000000000003,Loss,Regular,0,0
2022,5.0,Matt,88.9,Dylan,140.55,-51.650000000000006,Loss,Regular,0,1
2022,6.0,Zachary,138.5,Hayden,121.0,17.5,Win,Regular,1,0
2022,6.0,Gavin,136.4,Evan,116.4,20.0,Win,Regular,0,0
2022,6.0,Luca,123.55,Alexander,94.9,28.64999999999999,Win,Regular,0,0
2022,6.0,Dylan,122.1,Cody,120.2,1.8999999999999915,Win,Regular,0,0
2022,6.0,Hayden,121.0,Zachary,138.5,-17.5,Loss,Regular,0,0
2022,6.0,Cody,120.2,Dylan,122.1,-1.8999999999999915,Loss,Regular,0,0
2022,6.0,Evan,116.4,Gavin,136.4,-20.0,Loss,Regular,0,0
2022,6.0,Matt,104.55,Nate,93.2,11.349999999999994,Win,Regular,0,0
2022,6.0,Alexander,94.9,Luca,123.55,-28.64999999999999,Loss,Regular,0,0
2022,6.0,Nate,93.2,Matt,104.55,-11.349999999999994,Loss,Regular,0,1
2022,7.0,Luca,153.1,Dylan,105.85,47.25,Win,Regular,1,0
2022,7.0,Zachary,151.5,Evan,80.2,71.3,Win,Regular,0,0
2022,7.0,Gavin,146.6,Alexander,92.0,54.599999999999994,Win,Regular,0,0
2022,7.0,Hayden,138.2,Nate,118.1,20.099999999999994,Win,Regular,0,0
2022,7.0,Cody,121.85,Matt,105.8,16.049999999999997,Win,Regular,0,0
2022,7.0,Nate,118.1,Hayden,138.2,-20.099999999999994,Loss,Regular,0,0
2022,7.0,Dylan,105.85,Luca,153.1,-47.25,Loss,Regular,0,0
2022,7.0,Matt,105.8,Cody,121.85,-16.049999999999997,Loss,Regular,0,0
2022,7.0,Alexander,92.0,Gavin,146.6,-54.599999999999994,Loss,Regular,0,0
2022,7.0,Evan,80.2,Zachary,151.5,-71.3,Loss,Regular,0,1
2022,8.0,Gavin,183.6,Dylan,144.1,39.5,Win,Regular,1,0
2022,8.0,Luca,173.3,Matt,128.2,45.10000000000002,Win,Regular,0,0
2022,8.0,Dylan,144.1,Gavin,183.6,-39.5,Loss,Regular,0,0
2022,8.0,Alexander,134.6,Zachary,127.95,6.6499999999999915,Win,Regular,0,0
2022,8.0,Hayden,132.8,Cody,110.3,22.500000000000014,Win,Regular,0,0
2022,8.0,Matt,128.2,Luca,173.3,-45.10000000000002,Loss,Regular,0,0
2022,8.0,Zachary,127.95,Alexander,134.6,-6.6499999999999915,Loss,Regular,0,0
2022,8.0,Evan,123.25,Nate,120.9,2.3499999999999943,Win,Regular,0,0
2022,8.0,Nate,120.9,Evan,123.25,-2.3499999999999943,Loss,Regular,0,0
2022,8.0,Cody,110.3,Hayden,132.8,-22.500000000000014,Loss,Regular,0,1
2022,9.0,Nate,154.2,Luca,140.45,13.75,Win,Regular,1,0
2022,9.0,Zachary,146.15,Gavin,81.7,64.45,Win,Regular,0,0
2022,9.0,Luca,140.45,Nate,154.2,-13.75,Loss,Regular,0,0
2022,9.0,Cody,130.3,Evan,100.9,29.400000000000006,Win,Regular,0,0
2022,9.0,Hayden,124.6,Alexander,105.5,19.099999999999994,Win,Regular,0,0
2022,9.0,Matt,120.75,Dylan,70.1,50.650000000000006,Win,Regular,0,0
2022,9.0,Alexander,105.5,Hayden,124.6,-19.099999999999994,Loss,Regular,0,0
2022,9.0,Evan,100.9,Cody,130.3,-29.400000000000006,Loss,Regular,0,0
2022,9.0,Gavin,81.7,Zachary,146.15,-64.45,Loss,Regular,0,0
2022,9.0,Dylan,70.1,Matt,120.75,-50.650000000000006,Loss,Regular,0,1
2022,10.0,Matt,155.8,Hayden,82.3,73.50000000000001,Win,Regular,1,0
2022,10.0,Dylan,136.1,Evan,127.2,8.899999999999991,Win,Regular,0,0
2022,10.0,Evan,127.2,Dylan,136.1,-8.899999999999991,Loss,Regular,0,0
2022,10.0,Gavin,127.1,Luca,101.7,25.39999999999999,Win,Regular,0,0
2022,10.0,Alexander,123.9,Nate,117.25,6.650000000000006,Win,Regular,0,0
2022,10.0,Cody,119.0,Zachary,117.3,1.7000000000000028,Win,Regular,0,0
2022,10.0,Zachary,117.3,Cody,119.0,-1.7000000000000028,Loss,Regular,0,0
2022,10.0,Nate,117.25,Alexander,123.9,-6.650000000000006,Loss,Regular,0,0
2022,10.0,Luca,101.7,Gavin,127.1,-25.39999999999999,Loss,Regular,0,0
2022,10.0,Hayden,82.3,Matt,155.8,-73.50000000000001,Loss,Regular,0,1
2022,11.0,Zachary,145.0,Dylan,139.2,5.800000000000011,Win,Regular,1,0
2022,11.0,Dylan,139.2,Zachary,145.0,-5.800000000000011,Loss,Regular,0,0
2022,11.0,Luca,127.95,Cody,116.9,11.049999999999997,Win,Regular,0,0
2022,11.0,Gavin,127.75,Nate,92.2,35.55,Win,Regular,0,0
2022,11.0,Matt,125.6,Alexander,96.0,29.599999999999994,Win,Regular,0,0
2022,11.0,Hayden,124.55,Evan,108.4,16.14999999999999,Win,Regular,0,0
2022,11.0,Cody,116.9,Luca,127.95,-11.049999999999997,Loss,Regular,0,0
2022,11.0,Evan,108.4,Hayden,124.55,-16.14999999999999,Loss,Regular,0,0
2022,11.0,Alexander,96.0,Matt,125.6,-29.599999999999994,Loss,Regular,0,0
2022,11.0,Nate,92.2,Gavin,127.75,-35.55,Loss,Regular,0,1
2022,12.0,Cody,163.9,Nate,155.25,8.650000000000006,Win,Regular,1,0
2022,12.0,Nate,155.25,Cody,163.9,-8.650000000000006,Loss,Regular,0,0
2022,12.0,Gavin,145.5,Matt,131.7,13.800000000000011,Win,Regular,0,0
2022,12.0,Alexander,145.3,Evan,125.3,20.000000000000014,Win,Regular,0,0
2022,12.0,Matt,131.7,Gavin,145.5,-13.800000000000011,Loss,Regular,0,0
2022,12.0,Hayden,130.5,Dylan,127.2,3.299999999999997,Win,Regular,0,0
2022,12.0,Dylan,127.2,Hayden,130.5,-3.299999999999997,Loss,Regular,0,0
2022,12.0,Luca,125.8,Zachary,118.2,7.599999999999994,Win,Regular,0,0
2022,12.0,Evan,125.3,Alexander,145.3,-20.000000000000014,Loss,Regular,0,0
2022,12.0,Zachary,118.2,Luca,125.8,-7.599999999999994,Loss,Regular,0,1
2022,13.0,Matt,167.5,Evan,80.85,86.65,Win,Regular,1,0
2022,13.0,Cody,149.6,Gavin,119.2,30.39999999999999,Win,Regular,0,0
2022,13.0,Dylan,131.6,Alexander,126.3,5.299999999999997,Win,Regular,0,0
2022,13.0,Alexander,126.3,Dylan,131.6,-5.299999999999997,Loss,Regular,0,0
2022,13.0,Luca,119.9,Hayden,102.55,17.35000000000001,Win,Regular,0,0
2022,13.0,Gavin,119.2,Cody,149.6,-30.39999999999999,Loss,Regular,0,0
2022,13.0,Zachary,116.15,Nate,80.0,36.150000000000006,Win,Regular,0,0
2022,13.0,Hayden,102.55,Luca,119.9,-17.35000000000001,Loss,Regular,0,0
2022,13.0,Evan,80.85,Matt,167.5,-86.65,Loss,Regular,0,0
2022,13.0,Nate,80.0,Zachary,116.15,-36.150000000000006,Loss,Regular,0,1
2022,14.0,Hayden,149.75,Gavin,99.6,50.150000000000006,Win,Regular,1,0
2022,14.0,Dylan,131.4,Nate,99.2,32.2,Win,Regular,0,0
2022,14.0,Matt,127.2,Zachary,77.85,49.35000000000001,Win,Regular,0,0
2022,14.0,Cody,114.6,Alexander,106.4,8.199999999999989,Win,Regular,0,0
2022,14.0,Alexander,106.4,Cody,114.6,-8.199999999999989,Loss,Regular,0,0
2022,14.0,Evan,103.3,Luca,92.9,10.399999999999991,Win,Regular,0,0
2022,14.0,Gavin,99.6,Hayden,149.75,-50.150000000000006,Loss,Regular,0,0
2022,14.0,Nate,99.2,Dylan,131.4,-32.2,Loss,Regular,0,0
2022,14.0,Luca,92.9,Evan,103.3,-10.399999999999991,Loss,Regular,0,0
2022,14.0,Zachary,77.85,Matt,127.2,-49.35000000000001,Loss,Regular,0,1
2022,15.0,Alexander,154.75,Matt,120.7,34.05,Win,Regular,1,0
2022,15.0,Nate,154.5,Hayden,109.6,44.900000000000006,Win,Regular,0,0
2022,15.0,Gavin,147.3,Evan,107.8,39.500000000000014,Win,Regular,0,0
2022,15.0,Dylan,141.9,Zachary,128.95,12.950000000000017,Win,Regular,0,0
2022,15.0,Luca,132.75,Cody,113.5,19.25,Win,Regular,0,0
2022,15.0,Zachary,128.95,Dylan,141.9,-12.950000000000017,Loss,Regular,0,0
2022,15.0,Matt,120.7,Alexander,154.75,-34.05,Loss,Regular,0,0
2022,15.0,Cody,113.5,Luca,132.75,-19.25,Loss,Regular,0,0
2022,15.0,Hayden,109.6,Nate,154.5,-44.900000000000006,Loss,Regular,0,0
2022,15.0,Evan,107.8,Gavin,147.3,-39.500000000000014,Loss,Regular,0,1
2022,16.0,Luca,143.95,Gavin,138.15,5.799999999999983,Win,Playoff,1,0
2022,16.0,Gavin,138.15,Luca,143.95,-5.799999999999983,Loss,Playoff,0,0
2022,16.0,Matt,133.85,Cody,122.5,11.349999999999994,Win,Playoff,0,0
2022,16.0,Cody,122.5,Matt,133.85,-11.349999999999994,Loss,Playoff,0,1
2022,17.0,Luca,117.1,Matt,89.9,27.19999999999999,Win,Playoff,1,0
2022,17.0,Matt,89.9,Luca,117.1,-27.19999999999999,Loss,Playoff,0,1
2023,1.0,Evan,162.1,Dylan,116.4,45.69999999999999,Win,Regular,1,0
2023,1.0,Alexander,152.0,Cody,59.9,92.1,Win,Regular,0,0
2023,1.0,Zachary,144.9,Gavin,122.0,22.900000000000006,Win,Regular,0,0
2023,1.0,Nate,129.4,Luca,122.5,6.900000000000006,Win,Regular,0,0
2023,1.0,Luca,122.5,Nate,129.4,-6.900000000000006,Loss,Regular,0,0
2023,1.0,Gavin,122.0,Zachary,144.9,-22.900000000000006,Loss,Regular,0,0
2023,1.0,Dylan,116.4,Evan,162.1,-45.69999999999999,Loss,Regular,0,0
2023,1.0,Matt,112.1,Hayden,88.6,23.5,Win,Regular,0,0
2023,1.0,Hayden,88.6,Matt,112.1,-23.5,Loss,Regular,0,0
2023,1.0,Cody,59.9,Alexander,152.0,-92.1,Loss,Regular,0,1
2023,2.0,Cody,175.9,Zachary,105.3,70.60000000000001,Win,Regular,1,0
2023,2.0,Alexander,172.4,Matt,150.4,22.0,Win,Regular,0,0
2023,2.0,Matt,150.4,Alexander,172.4,-22.0,Loss,Regular,0,0
2023,2.0,Luca,144.9,Gavin,135.0,9.900000000000006,Win,Regular,0,0
2023,2.0,Dylan,138.3,Nate,133.4,4.900000000000006,Win,Regular,0,0
2023,2.0,Gavin,135.0,Luca,144.9,-9.900000000000006,Loss,Regular,0,0
2023,2.0,Nate,133.4,Dylan,138.3,-4.900000000000006,Loss,Regular,0,0
2023,2.0,Evan,123.0,Hayden,113.5,9.5,Win,Regular,0,0
2023,2.0,Hayden,113.5,Evan,123.0,-9.5,Loss,Regular,0,0
2023,2.0,Zachary,105.3,Cody,175.9,-70.60000000000001,Loss,Regular,0,1
2023,3.0,Hayden,182.2,Dylan,157.5,24.69999999999999,Win,Regular,1,0
2023,3.0,Matt,162.7,Zachary,132.2,30.5,Win,Regular,0,0
2023,3.0,Dylan,157.5,Hayden,182.2,-24.69999999999999,Loss,Regular,0,0
2023,3.0,Luca,151.1,Cody,140.2,10.900000000000006,Win,Regular,0,0
2023,3.0,Cody,140.2,Luca,151.1,-10.900000000000006,Loss,Regular,0,0
2023,3.0,Alexander,139.5,Evan,131.1,8.400000000000006,Win,Regular,0,0
2023,3.0,Nate,138.9,Gavin,130.6,8.300000000000011,Win,Regular,0,0
2023,3.0,Zachary,132.2,Matt,162.7,-30.5,Loss,Regular,0,0
2023,3.0,Evan,131.1,Alexander,139.5,-8.400000000000006,Loss,Regular,0,0
2023,3.0,Gavin,130.6,Nate,138.9,-8.300000000000011,Loss,Regular,0,1
2023,4.0,Nate,166.9,Cody,144.9,22.0,Win,Regular,1,0
2023,4.0,Evan,157.3,Matt,132.7,24.600000000000023,Win,Regular,0,0
2023,4.0,Gavin,155.2,Hayden,147.7,7.5,Win,Regular,0,0
2023,4.0,Hayden,147.7,Gavin,155.2,-7.5,Loss,Regular,0,0
2023,4.0,Cody,144.9,Nate,166.9,-22.0,Loss,Regular,0,0
2023,4.0,Luca,144.4,Zachary,103.1,41.30000000000001,Win,Regular,0,0
2023,4.0,Matt,132.7,Evan,157.3,-24.600000000000023,Loss,Regular,0,0
2023,4.0,Dylan,126.7,Alexander,93.7,33.0,Win,Regular,0,0
2023,4.0,Zachary,103.1,Luca,144.4,-41.30000000000001,Loss,Regular,0,0
2023,4.0,Alexander,93.7,Dylan,126.7,-33.0,Loss,Regular,0,1
2023,5.0,Hayden,171.4,Alexander,117.1,54.30000000000001,Win,Regular,1,0
2023,5.0,Matt,165.4,Dylan,146.8,18.599999999999994,Win,Regular,0,0
2023,5.0,Evan,163.5,Luca,134.0,29.5,Win,Regular,0,0
2023,5.0,Dylan,146.8,Matt,165.4,-18.599999999999994,Loss,Regular,0,0
2023,5.0,Cody,141.3,Gavin,125.6,15.700000000000017,Win,Regular,0,0
2023,5.0,Luca,134.0,Evan,163.5,-29.5,Loss,Regular,0,0
2023,5.0,Gavin,125.6,Cody,141.3,-15.700000000000017,Loss,Regular,0,0
2023,5.0,Alexander,117.1,Hayden,171.4,-54.30000000000001,Loss,Regular,0,0
2023,5.0,Nate,106.3,Zachary,97.5,8.799999999999997,Win,Regular,0,0
2023,5.0,Zachary,97.5,Nate,106.3,-8.799999999999997,Loss,Regular,0,1
2023,6.0,Gavin,174.0,Evan,114.7,59.3,Win,Regular,1,0
2023,6.0,Luca,138.5,Alexander,131.2,7.300000000000011,Win,Regular,0,0
2023,6.0,Hayden,138.4,Zachary,101.6,36.80000000000001,Win,Regular,0,0
2023,6.0,Dylan,135.9,Cody,108.2,27.700000000000003,Win,Regular,0,0
2023,6.0,Matt,131.8,Nate,119.3,12.500000000000014,Win,Regular,0,0
2023,6.0,Alexander,131.2,Luca,138.5,-7.300000000000011,Loss,Regular,0,0
2023,6.0,Nate,119.3,Matt,131.8,-12.500000000000014,Loss,Regular,0,0
2023,6.0,Evan,114.7,Gavin,174.0,-59.3,Loss,Regular,0,0
2023,6.0,Cody,108.2,Dylan,135.9,-27.700000000000003,Loss,Regular,0,0
2023,6.0,Zachary,101.6,Hayden,138.4,-36.80000000000001,Loss,Regular,0,1
2023,7.0,Nate,154.6,Hayden,146.0,8.599999999999994,Win,Regular,1,0
2023,7.0,Luca,153.2,Dylan,122.7,30.499999999999986,Win,Regular,0,0
2023,7.0,Hayden,146.0,Nate,154.6,-8.599999999999994,Loss,Regular,0,0
2023,7.0,Cody,137.1,Matt,130.0,7.099999999999994,Win,Regular,0,0
2023,7.0,Gavin,130.2,Alexander,115.7,14.499999999999986,Win,Regular,0,0
2023,7.0,Matt,130.0,Cody,137.1,-7.099999999999994,Loss,Regular,0,0
2023,7.0,Zachary,123.5,Evan,105.9,17.599999999999994,Win,Regular,0,0
2023,7.0,Dylan,122.7,Luca,153.2,-30.499999999999986,Loss,Regular,0,0
2023,7.0,Alexander,115.7,Gavin,130.2,-14.499999999999986,Loss,Regular,0,0
2023,7.0,Evan,105.9,Zachary,123.5,-17.599999999999994,Loss,Regular,0,1
2023,8.0,Gavin,189.1,Dylan,116.5,72.6,Win,Regular,1,0
2023,8.0,Alexander,160.8,Zachary,123.1,37.70000000000002,Win,Regular,0,0
2023,8.0,Hayden,156.8,Cody,138.0,18.80000000000001,Win,Regular,0,0
2023,8.0,Matt,150.9,Luca,115.5,35.400000000000006,Win,Regular,0,0
2023,8.0,Cody,138.0,Hayden,156.8,-18.80000000000001,Loss,Regular,0,0
2023,8.0,Evan,124.4,Nate,91.2,33.2,Win,Regular,0,0
2023,8.0,Zachary,123.1,Alexander,160.8,-37.70000000000002,Loss,Regular,0,0
2023,8.0,Dylan,116.5,Gavin,189.1,-72.6,Loss,Regular,0,0
2023,8.0,Luca,115.5,Matt,150.9,-35.400000000000006,Loss,Regular,0,0
2023,8.0,Nate,91.2,Evan,124.4,-33.2,Loss,Regular,0,1
2023,9.0,Zachary,149.5,Gavin,109.7,39.8,Win,Regular,1,0
2023,9.0,Dylan,138.7,Matt,117.4,21.299999999999983,Win,Regular,0,0
2023,9.0,Alexander,135.4,Hayden,126.8,8.600000000000009,Win,Regular,0,0
2023,9.0,Hayden,126.8,Alexander,135.4,-8.600000000000009,Loss,Regular,0,0
2023,9.0,Matt,117.4,Dylan,138.7,-21.299999999999983,Loss,Regular,0,0
2023,9.0,Luca,114.3,Nate,108.1,6.200000000000003,Win,Regular,0,0
2023,9.0,Gavin,109.7,Zachary,149.5,-39.8,Loss,Regular,0,0
2023,9.0,Cody,108.7,Evan,88.5,20.200000000000003,Win,Regular,0,0
2023,9.0,Nate,108.1,Luca,114.3,-6.200000000000003,Loss,Regular,0,0
2023,9.0,Evan,88.5,Cody,108.7,-20.200000000000003,Loss,Regular,0,1
2023,10.0,Alexander,170.4,Nate,124.8,45.60000000000001,Win,Regular,1,0
2023,10.0,Hayden,160.2,Matt,126.0,34.19999999999999,Win,Regular,0,0
2023,10.0,Gavin,152.3,Luca,151.6,0.700000000000017,Win,Regular,0,0
2023,10.0,Luca,151.6,Gavin,152.3,-0.700000000000017,Loss,Regular,0,0
2023,10.0,Cody,129.9,Zachary,110.6,19.30000000000001,Win,Regular,0,0
2023,10.0,Matt,126.0,Hayden,160.2,-34.19999999999999,Loss,Regular,0,0
2023,10.0,Nate,124.8,Alexander,170.4,-45.60000000000001,Loss,Regular,0,0
2023,10.0,Evan,114.5,Dylan,114.5,0.0,Tie,Regular,0,0
2023,10.0,Dylan,114.5,Evan,114.5,0.0,Tie,Regular,0,0
2023,10.0,Zachary,110.6,Cody,129.9,-19.30000000000001,Loss,Regular,0,1
2023,11.0,Matt,165.6,Alexander,142.9,22.69999999999999,Win,Regular,1,0
2023,11.0,Alexander,142.9,Matt,165.6,-22.69999999999999,Loss,Regular,0,0
2023,11.0,Zachary,139.7,Dylan,123.8,15.899999999999991,Win,Regular,0,0
2023,11.0,Hayden,130.3,Evan,127.3,3.000000000000014,Win,Regular,0,0
2023,11.0,Evan,127.3,Hayden,130.3,-3.000000000000014,Loss,Regular,0,0
2023,11.0,Nate,126.1,Gavin,119.5,6.599999999999994,Win,Regular,0,0
2023,11.0,Dylan,123.8,Zachary,139.7,-15.899999999999991,Loss,Regular,0,0
2023,11.0,Cody,121.2,Luca,107.5,13.700000000000003,Win,Regular,0,0
2023,11.0,Gavin,119.5,Nate,126.1,-6.599999999999994,Loss,Regular,0,0
2023,11.0,Luca,107.5,Cody,121.2,-13.700000000000003,Loss,Regular,0,1
2023,12.0,Luca,341.9,Cody,190.8,151.09999999999997,Win,Playoff,1,0
2023,12.0,Hayden,336.4,Gavin,290.1,46.299999999999955,Win,Playoff,0,0
2023,12.0,Alexander,308.6,Nate,307.9,0.7000000000000455,Win,Playoff,0,0
2023,12.0,Nate,307.9,Alexander,308.6,-0.7000000000000455,Loss,Playoff,0,0
2023,12.0,Gavin,290.1,Hayden,336.4,-46.299999999999955,Loss,Playoff,0,0
2023,12.0,Matt,280.7,Evan,215.2,65.5,Win,Playoff,0,0
2023,12.0,Evan,215.2,Matt,280.7,-65.5,Loss,Playoff,0,0
2023,12.0,Cody,190.8,Luca,341.9,-151.09999999999997,Loss,Playoff,0,1
2023,13.0,Luca,296.9,Hayden,283.1,13.799999999999955,Win,Playoff,1,0
2023,13.0,Hayden,283.1,Luca,296.9,-13.799999999999955,Loss,Playoff,0,0
2023,13.0,Alexander,266.8,Matt,261.1,5.699999999999989,Win,Playoff,0,0
2023,13.0,Matt,261.1,Alexander,266.8,-5.699999999999989,Loss,Playoff,0,1
2023,14.0,Alexander,268.8,Luca,255.2,13.600000000000023,Win,Playoff,1,0
2023,14.0,Luca,255.2,Alexander,268.8,-13.600000000000023,Loss,Playoff,0,1
2024,1.0,Hayden,156.9,Matt,143.5,13.400000000000006,Win,Regular,1,0
2024,1.0,Dylan,153.5,Evan,116.1,37.400000000000006,Win,Regular,0,0
2024,1.0,Zachary,149.2,Gavin,101.5,47.69999999999999,Win,Regular,0,0
2024,1.0,Matt,143.5,Hayden,156.9,-13.400000000000006,Loss,Regular,0,0
2024,1.0,Alexander,139.4,Cody,133.1,6.300000000000011,Win,Regular,0,0
2024,1.0,Cody,133.1,Alexander,139.4,-6.300000000000011,Loss,Regular,0,0
2024,1.0,Evan,116.1,Dylan,153.5,-37.400000000000006,Loss,Regular,0,0
2024,1.0,Luca,112.0,Nate,110.8,1.2000000000000028,Win,Regular,0,0
2024,1.0,Nate,110.8,Luca,112.0,-1.2000000000000028,Loss,Regular,0,0
2024,1.0,Gavin,101.5,Zachary,149.2,-47.69999999999999,Loss,Regular,0,1
2024,2.0,Hayden,163.7,Evan,131.6,32.099999999999994,Win,Regular,1,0
2024,2.0,Matt,159.8,Alexander,123.8,36.000000000000014,Win,Regular,0,0
2024,2.0,Dylan,148.4,Nate,133.6,14.800000000000011,Win,Regular,0,0
2024,2.0,Gavin,148.2,Luca,76.8,71.39999999999999,Win,Regular,0,0
2024,2.0,Nate,133.6,Dylan,148.4,-14.800000000000011,Loss,Regular,0,0
2024,2.0,Evan,131.6,Hayden,163.7,-32.099999999999994,Loss,Regular,0,0
2024,2.0,Alexander,123.8,Matt,159.8,-36.000000000000014,Loss,Regular,0,0
2024,2.0,Zachary,120.1,Cody,109.5,10.599999999999994,Win,Regular,0,0
2024,2.0,Cody,109.5,Zachary,120.1,-10.599999999999994,Loss,Regular,0,0
2024,2.0,Luca,76.8,Gavin,148.2,-71.39999999999999,Loss,Regular,0,1
2024,3.0,Cody,152.8,Luca,109.5,43.30000000000001,Win,Regular,1,0
2024,3.0,Dylan,142.5,Hayden,134.8,7.699999999999989,Win,Regular,0,0
2024,3.0,Hayden,134.8,Dylan,142.5,-7.699999999999989,Loss,Regular,0,0
2024,3.0,Gavin,125.7,Nate,118.2,7.5,Win,Regular,0,0
2024,3.0,Evan,120.5,Alexander,114.7,5.799999999999997,Win,Regular,0,0
2024,3.0,Zachary,118.8,Matt,116.2,2.5999999999999943,Win,Regular,0,0
2024,3.0,Nate,118.2,Gavin,125.7,-7.5,Loss,Regular,0,0
2024,3.0,Matt,116.2,Zachary,118.8,-2.5999999999999943,Loss,Regular,0,0
2024,3.0,Alexander,114.7,Evan,120.5,-5.799999999999997,Loss,Regular,0,0
2024,3.0,Luca,109.5,Cody,152.8,-43.30000000000001,Loss,Regular,0,1
2024,4.0,Gavin,145.7,Hayden,142.8,2.8999999999999773,Win,Regular,1,0
2024,4.0,Hayden,142.8,Gavin,145.7,-2.8999999999999773,Loss,Regular,0,0
2024,4.0,Nate,142.4,Cody,130.3,12.099999999999994,Win,Regular,0,0
2024,4.0,Luca,133.8,Zachary,106.0,27.80000000000001,Win,Regular,0,0
2024,4.0,Cody,130.3,Nate,142.4,-12.099999999999994,Loss,Regular,0,0
2024,4.0,Evan,130.2,Matt,112.9,17.299999999999983,Win,Regular,0,0
2024,4.0,Alexander,121.6,Dylan,114.2,7.3999999999999915,Win,Regular,0,0
2024,4.0,Dylan,114.2,Alexander,121.6,-7.3999999999999915,Loss,Regular,0,0
2024,4.0,Matt,112.9,Evan,130.2,-17.299999999999983,Loss,Regular,0,0
2024,4.0,Zachary,106.0,Luca,133.8,-27.80000000000001,Loss,Regular,0,1
2024,5.0,Evan,203.7,Luca,136.1,67.6,Win,Regular,1,0
2024,5.0,Matt,184.6,Dylan,126.8,57.8,Win,Regular,0,0
2024,5.0,Zachary,168.4,Nate,114.7,53.7,Win,Regular,0,0
2024,5.0,Luca,136.1,Evan,203.7,-67.6,Loss,Regular,0,0
2024,5.0,Gavin,129.7,Cody,119.1,10.599999999999994,Win,Regular,0,0
2024,5.0,Dylan,126.8,Matt,184.6,-57.8,Loss,Regular,0,0
2024,5.0,Cody,119.1,Gavin,129.7,-10.599999999999994,Loss,Regular,0,0
2024,5.0,Nate,114.7,Zachary,168.4,-53.7,Loss,Regular,0,0
2024,5.0,Alexander,114.5,Hayden,111.6,2.9000000000000057,Win,Regular,0,0
2024,5.0,Hayden,111.6,Alexander,114.5,-2.9000000000000057,Loss,Regular,0,1
2024,6.0,Matt,194.5,Nate,71.3,123.2,Win,Regular,1,0
2024,6.0,Luca,175.4,Alexander,151.6,23.80000000000001,Win,Regular,0,0
2024,6.0,Gavin,161.5,Evan,120.0,41.5,Win,Regular,0,0
2024,6.0,Alexander,151.6,Luca,175.4,-23.80000000000001,Loss,Regular,0,0
2024,6.0,Cody,148.6,Dylan,144.1,4.5,Win,Regular,0,0
2024,6.0,Dylan,144.1,Cody,148.6,-4.5,Loss,Regular,0,0
2024,6.0,Hayden,141.2,Zachary,105.2,35.999999999999986,Win,Regular,0,0
2024,6.0,Evan,120.0,Gavin,161.5,-41.5,Loss,Regular,0,0
2024,6.0,Zachary,105.2,Hayden,141.2,-35.999999999999986,Loss,Regular,0,0
2024,6.0,Nate,71.3,Matt,194.5,-123.2,Loss,Regular,0,1
2024,7.0,Luca,168.3,Dylan,134.6,33.70000000000002,Win,Regular,1,0
2024,7.0,Matt,142.0,Cody,112.8,29.200000000000003,Win,Regular,0,0
2024,7.0,Dylan,134.6,Luca,168.3,-33.70000000000002,Loss,Regular,0,0
2024,7.0,Evan,122.9,Zachary,110.2,12.700000000000003,Win,Regular,0,0
2024,7.0,Hayden,117.6,Nate,110.6,7.0,Win,Regular,0,0
2024,7.0,Cody,112.8,Matt,142.0,-29.200000000000003,Loss,Regular,0,0
2024,7.0,Alexander,112.6,Gavin,104.6,8.0,Win,Regular,0,0
2024,7.0,Nate,110.6,Hayden,117.6,-7.0,Loss,Regular,0,0
2024,7.0,Zachary,110.2,Evan,122.9,-12.700000000000003,Loss,Regular,0,0
2024,7.0,Gavin,104.6,Alexander,112.6,-8.0,Loss,Regular,0,1
2024,8.0,Evan,186.5,Nate,143.6,42.900000000000006,Win,Regular,1,0
2024,8.0,Gavin,172.2,Dylan,146.7,25.5,Win,Regular,0,0
2024,8.0,Matt,156.5,Luca,155.4,1.0999999999999943,Win,Regular,0,0
2024,8.0,Luca,155.4,Matt,156.5,-1.0999999999999943,Loss,Regular,0,0
2024,8.0,Alexander,152.4,Zachary,140.0,12.400000000000006,Win,Regular,0,0
2024,8.0,Dylan,146.7,Gavin,172.2,-25.5,Loss,Regular,0,0
